bus_id,pd,zone_id,base_kv
300941,175.433,31,69.0
300942,10.866,4,63.0
300943,14.877,4,115.0
300945,16.616,30,115.0
300946,31.298,3,69.0
300948,11.021,41,103.5
300950,58.063,4,66.0
300951,0.0,31,230.0
300953,34.837,41,103.5
300954,0.0,4,172.5
300955,13.469,41,69.0
300956,10.866,4,63.0
300957,21.51,4,115.0
300959,9.341,4,115.0
300961,58.063,4,66.0
300962,34.87,4,115.0
300963,50.456,4,115.0
300964,14.877,4,63.0
300965,58.063,4,66.0
300966,10.866,4,63.0
300967,0.0,3,149.5
300968,31.298,3,69.0
300969,3.424,41,115.0
300971,16.007,4,66.0
300973,37.966,41,103.5
300974,4.957,41,69.0
300975,49.748,4,66.0
300978,58.063,4,66.0
300979,34.87,4,103.5
300980,25.754,41,75.9
300981,12.729,3,230.0
300982,39.904,41,103.5
300983,0.0,41,345.0
300984,57.302,3,500.0
300985,0.0,41,207.0
300986,18.762,41,138.0
300987,37.966,41,103.5
300988,22.709,41,69.0
300989,14.86,4,63.0
300990,5.727,41,103.5
300991,28.483,41,69.0
300992,2.876,4,115.0
300993,26.12,4,115.0
300994,8.298,41,103.5
300995,0.0,4,230.0
300997,0.0,3,230.0
300998,0.0,41,207.0
301000,37.966,41,103.5
301001,0.0,41,207.0
301002,0.0,41,149.5
301003,31.298,3,69.0
301004,8.016,41,103.5
301005,49.748,4,66.0
301007,9.897,41,103.5
301009,0.0,41,207.0
301010,31.298,3,69.0
301014,31.298,3,69.0
301015,8.298,41,103.5
301016,29.817,4,115.0
301017,25.114,4,66.0
301018,58.063,4,66.0
301020,0.0,41,207.0
301021,0.0,31,138.0
301022,11.829,41,103.5
301023,34.87,4,79.0
301024,18.672,41,103.5
301025,8.862,30,115.0
301027,33.362,4,63.0
301028,0.0,31,500.0
301029,10.866,4,63.0
301030,31.298,3,69.0
301031,10.763,3,115.0
301032,18.672,41,103.5
301033,32.655,41,103.5
301035,37.966,41,103.5
301037,6.262,4,51.75
301039,7.905,41,69.0
301041,9.341,4,66.0
301043,0.0,3,149.5
301045,37.966,41,103.5
301046,0.0,3,331.25
301047,0.0,3,365.0
301048,31.298,3,69.0
301049,37.966,41,103.5
301050,0.0,41,138.0
301051,4.316,41,69.0
301053,10.866,4,90.5
301054,1.918,41,69.0
301055,28.483,41,69.0
301056,10.866,4,60.0
301057,0.0,41,138.0
301061,0.0,4,266.5
301062,0.817,41,207.0
301065,4.464,41,207.0
301068,28.483,41,115.0
301069,31.298,3,69.0
301070,31.298,3,69.0
301072,0.0,4,230.0
301073,0.467,31,120.0
301074,39.904,41,69.0
301075,13.892,41,103.5
301077,8.93,41,103.5
301079,12.133,30,115.0
301080,31.298,3,69.0
301081,0.0,41,138.0
301083,0.0,3,138.0
301086,37.966,41,103.5
301087,0.353,41,103.5
301088,0.0,41,149.5
301089,10.866,4,63.0
301090,2.86,41,92.0
301091,0.0,31,175.0
301093,58.063,4,66.0
301094,58.063,4,66.0
301096,0.0,30,121.9
301097,2.318,41,92.0
301100,0.0,4,148.0
301102,30.288,41,103.5
301103,12.764,41,69.0
301105,0.0,4,148.0
301107,30.288,41,103.5
301108,0.0,4,148.0
301110,0.817,41,69.0
301111,2.333,41,92.0
301112,19.734,4,69.0
301113,18.995,4,63.0
301114,31.298,3,69.0
301115,7.905,41,103.5
301116,14.877,4,66.0
301117,30.288,41,103.5
301118,54.211,41,103.5
301120,4.37,41,103.5
301121,0.0,41,207.0
301122,28.483,41,69.0
301123,0.0,41,207.0
301124,58.063,4,66.0
301125,35.737,41,103.5
301126,10.427,41,103.5
301128,0.0,3,161.0
301129,55.544,4,69.0
301130,25.114,4,66.0
301132,58.063,4,66.0
301133,16.616,30,115.0
301137,5.451,41,103.5
301138,21.51,4,115.0
301139,0.0,41,230.0
301140,15.597,4,92.0
301141,2.89,41,103.5
301142,34.87,4,66.0
301143,16.616,30,115.0
301144,0.0,3,149.5
301145,2.14,30,92.0
301146,16.05,4,60.0
301147,30.288,41,41.4
301148,49.748,4,67.5
301150,50.088,4,66.0
301152,32.655,4,60.0
301153,6.708,41,69.0
301154,41.214,41,69.0
301155,0.0,41,138.0
301156,58.063,4,66.0
301157,0.0,3,230.0
301158,9.341,4,66.0
301160,4.316,41,69.0
301161,0.0,31,120.0
301162,0.0,41,207.0
301163,13.024,41,207.0
301165,2.19,41,64.4
301168,41.214,41,103.5
301170,0.0,4,145.0
301171,0.0,3,149.5
301172,35.737,41,103.5
301174,0.0,41,138.0
301175,26.12,4,87.5
301176,4.594,41,103.5
301177,10.866,4,63.0
301178,1.065,41,69.0
301179,37.966,41,103.5
301180,9.752,31,120.0
301181,9.004,41,103.5
301182,10.866,4,60.0
301184,35.737,41,103.5
301185,2.14,30,69.0
301186,0.0,41,207.0
301187,0.0,3,149.5
301188,0.0,4,138.0
301189,53.043,41,75.9
301190,4.049,41,69.0
301191,53.043,41,103.5
301192,25.114,4,74.0
301193,31.298,3,69.0
301194,0.0,4,148.0
301195,16.007,4,66.0
301196,0.0,41,138.0
301197,0.0,3,138.0
301198,12.992,41,103.5
301199,16.05,4,60.0
301200,15.597,4,67.5
301201,4.464,41,207.0
301202,1.674,41,69.0
301203,3.328,41,103.5
301204,0.0,31,138.0
301205,13.425,41,103.5
301206,4.298,30,69.0
301208,0.433,41,69.0
301210,55.544,4,103.5
301211,22.94,41,69.0
301212,34.87,4,115.0
301213,31.298,3,69.0
301214,0.0,4,230.0
301215,58.063,4,66.0
301218,22.94,41,103.5
301223,29.817,4,115.0
301225,15.817,41,103.5
301227,0.0,31,138.0
301228,58.063,4,67.5
301231,2.362,30,69.0
301233,2.259,41,103.5
301234,0.0,31,230.0
301236,0.0,4,230.0
301237,4.298,30,92.0
301238,0.539,41,103.5
301239,25.757,4,115.0
301240,30.288,41,103.5
301241,2.904,41,103.5
301242,21.51,4,63.0
301243,58.063,4,66.0
301244,0.0,41,207.0
301245,12.764,41,92.0
301246,31.298,3,69.0
301247,2.904,41,103.5
301248,31.298,3,69.0
301249,0.0,3,307.5
301250,10.866,4,69.0
301253,21.51,4,115.0
301254,24.836,4,66.0
301255,31.298,3,115.0
301256,56.642,41,103.5
301258,58.063,4,66.0
301259,50.088,4,66.0
301260,0.0,41,149.5
301261,0.0,31,138.0
301262,13.892,30,69.0
301263,10.061,41,75.9
301265,31.298,3,69.0
301266,21.51,4,115.0
301268,26.12,4,115.0
301270,31.298,3,69.0
301272,35.737,41,103.5
301273,0.0,4,145.0
301275,37.966,41,103.5
301276,34.87,4,115.0
301278,21.51,4,115.0
301279,26.12,4,115.0
301280,32.59,41,69.0
301281,10.483,41,69.0
301283,0.0,31,138.0
301284,4.559,30,69.0
301285,10.338,41,69.0
301286,37.966,41,103.5
301288,0.0,4,149.5
301289,58.063,4,66.0
301290,2.14,30,64.4
301291,8.201,41,69.0
301294,4.218,30,92.0
301295,2.237,41,207.0
301296,34.837,41,103.5
301297,1.387,41,115.0
301298,0.0,31,230.0
301299,58.063,4,66.0
301300,31.298,3,69.0
301303,58.063,4,66.0
301304,58.063,4,66.0
301305,0.0,41,138.0
301306,6.262,4,80.5
301307,53.043,41,103.5
301308,10.866,4,63.0
301309,0.0,4,149.5
301311,7.905,41,103.5
301312,34.837,41,103.5
301313,0.0,30,230.0
301314,0.0,41,207.0
301315,4.628,41,103.5
301316,2.86,41,115.0
301318,58.063,4,66.0
301319,16.05,4,60.0
301320,41.214,41,103.5
301322,17.156,41,103.5
301323,58.063,4,66.0
301324,4.779,41,115.0
301326,8.777,41,103.5
301327,58.063,4,66.0
301329,37.966,41,103.5
301330,2.904,41,103.5
301331,58.063,4,66.0
301332,58.063,4,66.0
301333,37.966,41,103.5
301334,2.14,30,92.0
301335,10.866,4,63.0
301336,0.0,41,138.0
301339,0.0,41,138.0
301340,58.063,4,66.0
301341,36.435,31,120.0
301342,15.597,4,67.5
301343,10.87,41,138.0
301345,55.544,4,69.0
301346,0.0,3,230.0
301347,28.483,41,92.0
301348,24.836,4,115.0
301349,37.966,41,103.5
301350,3.46,41,69.0
301352,39.904,41,103.5
301353,18.306,3,69.0
301354,15.597,4,63.0
301355,1.476,41,138.0
301358,0.0,4,230.0
301359,9.825,41,103.5
301360,37.966,41,103.5
301361,8.068,30,115.0
301362,6.892,30,92.0
301363,3.525,41,103.5
301364,25.114,4,33.0
301365,34.87,4,79.0
301366,0.0,4,230.0
301367,0.0,41,149.5
301369,10.338,41,69.0
301370,34.837,41,103.5
301371,9.839,30,69.0
301373,6.39,41,69.0
301375,25.114,4,115.0
301377,4.687,41,103.5
301378,0.0,41,207.0
301379,5.596,41,103.5
301381,31.298,3,69.0
301382,0.0,4,149.5
301383,8.777,41,103.5
301384,25.114,4,115.0
301386,50.977,4,115.0
301387,4.316,41,69.0
301388,10.866,4,63.0
301389,0.0,4,172.5
301390,4.687,41,103.5
301391,9.825,41,103.5
301392,8.93,41,103.5
301393,22.709,41,103.5
301394,55.449,41,103.5
301395,0.0,41,-999999.0
301397,30.288,41,75.9
301398,10.444,4,63.0
301399,0.0,4,230.0
301400,9.897,41,103.5
301401,8.017,41,207.0
301404,2.14,30,92.0
301406,9.341,4,66.0
301407,23.285,41,103.5
301408,8.133,41,103.5
301409,13.425,41,103.5
301412,18.306,3,69.0
301413,31.298,3,69.0
301415,4.957,41,103.5
301417,9.341,4,68.0
301418,175.433,31,69.0
301419,31.298,3,69.0
301420,0.0,41,138.0
301421,20.259,4,63.0
301423,10.866,4,63.0
301424,7.391,30,115.0
301426,55.449,41,103.5
301427,3.46,41,69.0
301428,6.38,3,230.0
301431,58.063,4,66.0
301433,9.341,4,66.0
301436,8.862,30,69.0
301437,54.211,41,41.4
301438,20.259,4,87.5
301441,0.929,41,92.0
301442,2.875,4,69.0
301444,0.0,3,230.0
301446,9.341,4,66.0
301447,8.532,41,103.5
301448,0.0,4,131.5
301449,20.259,4,60.0
301450,16.616,30,115.0
301451,55.544,4,69.0
301452,9.277,41,41.0
301454,37.966,41,103.5
301455,0.0,41,138.0
301456,17.156,41,103.5
301457,0.817,41,103.5
301458,34.87,4,79.0
301459,11.829,41,69.0
301460,50.456,4,115.0
301462,6.892,30,92.0
301463,20.488,30,115.0
301464,10.286,41,103.5
301465,10.286,41,69.0
301467,0.0,4,230.0
301468,10.444,4,115.0
301469,0.0,31,138.0
301470,0.0,4,230.0
301471,8.213,41,103.5
301473,25.114,4,66.0
301474,20.534,3,284.5
301475,30.288,41,103.5
301476,0.0,41,138.0
301477,3.794,41,103.5
301478,6.485,31,230.0
301480,14.525,41,69.0
301481,4.779,41,115.0
301483,31.298,3,69.0
301484,8.118,41,207.0
301485,35.737,41,103.5
301487,10.458,41,92.0
301488,33.533,4,60.0
301489,58.063,4,66.0
301490,30.288,41,75.9
301492,0.0,4,230.0
301493,33.62,41,69.0
301495,9.341,4,66.0
301496,29.817,4,115.0
301497,34.87,4,115.0
301498,10.866,4,63.0
301499,15.597,4,63.0
301501,0.0,3,230.0
301503,10.866,4,63.0
301505,39.904,41,103.5
301506,31.298,3,69.0
301509,0.0,3,230.0
301511,14.86,4,115.0
301512,6.39,41,69.0
301513,16.05,4,63.0
301514,8.527,4,69.0
301516,16.05,4,63.0
301521,0.0,41,138.0
301523,0.0,41,138.0
301524,0.0,4,283.0
301527,31.298,3,69.0
301528,31.298,3,69.0
301529,2.904,41,103.5
301530,10.866,4,63.0
301531,2.14,30,92.0
301533,0.0,41,207.0
301535,58.063,4,66.0
301538,37.966,41,103.5
301540,37.966,41,103.5
301541,0.0,4,148.0
301542,0.0,3,161.0
301544,57.302,3,230.0
301545,85.469,41,103.5
301546,10.444,4,60.0
301547,25.114,4,66.0
301549,10.753,4,64.5
301550,17.046,4,70.0
301552,58.063,4,66.0
301554,9.05,41,103.5
301555,58.063,4,102.0
301557,2.14,30,92.0
301558,0.0,4,148.0
301559,39.904,41,69.0
301560,9.341,4,66.0
301562,10.87,41,138.0
301563,23.942,4,115.0
301564,9.341,4,115.0
301565,7.905,41,69.0
301566,1.395,41,115.0
301567,0.0,41,138.0
301568,25.547,30,115.0
301570,0.0,4,307.5
301571,0.0,41,138.0
301572,53.043,41,103.5
301573,17.156,41,103.5
301574,0.0,4,230.0
301575,0.0,4,230.0
301578,9.825,41,103.5
301579,29.817,4,115.0
301580,41.214,41,103.5
301581,9.341,4,115.0
301584,14.525,41,103.5
301585,25.114,4,115.0
301586,1.892,41,69.0
301587,9.843,41,13.8
301589,28.483,41,69.0
301590,2.224,41,345.0
301591,9.341,4,68.0
301592,28.483,41,69.0
301593,6.38,3,287.5
301595,0.0,3,184.0
301598,22.709,41,103.5
301602,0.0,41,345.0
301603,0.379,41,103.5
301605,0.0,41,138.0
301606,25.757,4,63.0
301607,0.0,41,207.0
301608,2.86,41,92.0
301609,0.0,31,138.0
301610,54.211,41,103.5
301611,0.0,4,230.0
301612,0.0,41,207.0
301613,17.156,41,103.5
301614,58.063,4,66.0
301615,31.298,3,69.0
301616,21.51,4,87.5
301617,6.055,30,115.0
301619,0.0,3,230.0
301620,58.063,4,66.0
301621,30.288,41,103.5
301622,54.211,41,103.5
301624,0.0,4,172.5
301625,24.144,41,103.5
301626,16.82,41,138.0
301628,8.532,41,103.5
301630,53.043,41,75.9
301631,0.0,41,138.0
301633,37.955,41,103.5
301634,24.836,4,66.0
301635,17.046,4,60.0
301637,0.0,4,138.0
301639,0.0,41,207.0
301640,31.298,3,69.0
301642,29.817,4,115.0
301643,9.05,41,69.0
301644,25.757,4,115.0
301645,6.892,30,69.0
301646,0.0,31,138.0
301649,1.107,41,69.0
301651,10.866,4,63.0
301653,25.114,4,49.5
301654,9.341,4,115.0
301656,58.063,4,41.0
301657,3.645,41,126.5
301658,3.297,41,115.0
301660,37.966,41,103.5
301661,33.533,4,60.0
301662,10.866,4,63.0
301664,0.0,4,365.0
301665,3.698,41,75.9
301668,30.288,41,75.9
301669,6.262,4,115.0
301670,37.966,41,103.5
301671,7.603,41,103.5
301672,10.398,30,115.0
301673,0.0,31,120.0
301674,3.673,41,69.0
301675,5.661,41,207.0
301676,7.815,41,69.0
301678,29.817,4,64.5
301680,4.37,41,103.5
301681,4.544,4,34.5
301682,5.451,41,69.0
301684,10.306,41,138.0
301685,50.977,4,115.0
301686,16.05,4,63.0
301687,37.955,41,103.5
301688,55.544,4,69.0
301689,50.088,4,41.0
301690,25.114,4,66.0
301691,49.748,4,66.0
301692,20.259,4,63.0
301693,85.469,41,103.5
301694,6.648,41,103.5
301695,13.892,41,103.5
301696,6.39,41,69.0
301699,0.0,4,230.0
301700,6.892,30,41.4
301701,26.12,4,63.0
301703,6.262,4,79.0
301704,26.12,4,87.5
301705,28.483,41,69.0
301706,24.996,4,63.0
301707,0.0,41,138.0
301708,0.0,3,138.0
301709,0.0,31,120.0
301710,55.544,4,69.0
301711,49.748,4,66.0
301712,50.977,4,115.0
301713,6.39,41,103.5
301715,1.0,41,69.0
301716,9.341,4,66.0
301717,0.246,41,103.5
301718,6.39,41,69.0
301719,32.655,41,69.0
301720,8.527,4,60.0
301721,35.737,41,103.5
301722,29.817,4,60.0
301724,6.055,30,115.0
301725,22.94,41,69.0
301726,15.817,41,103.5
301727,15.597,4,115.0
301728,18.216,4,60.0
301729,6.86,41,103.5
301732,16.616,30,115.0
301733,10.866,4,63.0
301734,18.672,41,69.0
301735,37.966,41,103.5
301737,32.655,4,115.0
301738,0.913,41,69.0
301740,29.817,4,115.0
301741,8.213,41,103.5
301742,6.708,41,103.5
301743,0.0,3,287.5
301744,12.764,41,92.0
301747,0.0,41,207.0
301748,37.966,41,103.5
301749,0.879,41,115.0
301750,0.0,4,500.0
301751,3.794,41,207.0
301752,2.836,31,230.0
301753,0.0,3,-999999.0
301754,0.0,41,149.5
301758,0.0,41,-999999.0
301759,15.597,4,115.0
301760,0.0,4,307.5
301762,5.947,41,103.5
301763,85.469,41,103.5
301764,41.214,41,103.5
301765,2.224,41,207.0
301766,0.0,3,161.0
301769,41.214,41,69.0
301771,30.288,41,75.9
301772,30.288,41,103.5
301773,7.209,41,103.5
301775,23.942,4,63.0
301778,6.239,30,115.0
301779,0.0,4,131.5
301780,0.0,31,-999999.0
301781,0.467,31,232.5
301783,85.469,41,103.5
301785,20.259,4,63.0
301788,4.532,41,69.0
301791,49.748,4,66.0
301792,34.87,4,66.0
301794,1.529,30,69.0
301796,4.316,41,69.0
301797,55.544,4,69.0
301798,22.709,41,69.0
301799,50.456,4,60.0
301803,58.063,4,66.0
301804,3.745,41,103.5
301805,10.866,4,63.0
301806,1.529,30,115.0
301808,53.043,41,103.5
301809,37.966,41,69.0
301810,3.425,41,69.0
301811,0.0,41,207.0
301812,31.298,3,69.0
301813,5.451,41,69.0
301816,21.51,4,115.0
301817,0.0,41,172.5
301819,10.866,4,63.0
301821,2.318,41,69.0
301823,4.919,41,69.0
301824,30.288,41,103.5
301828,17.156,41,103.5
301831,25.547,30,115.0
301833,35.737,41,103.5
301834,0.0,41,172.5
301837,32.655,41,69.0
301838,6.86,41,103.5
301839,19.734,4,69.0
301840,31.298,3,69.0
301843,16.007,4,66.0
301844,2.836,31,230.0
301845,10.427,41,103.5
301848,0.0,4,145.0
301849,2.318,41,69.0
301850,34.87,4,115.0
301851,20.226,4,63.0
301852,20.534,3,230.0
301853,0.0,4,172.5
301854,58.063,4,66.0
301856,0.0,31,230.0
301857,6.055,30,115.0
301858,0.0,4,138.0
301859,0.0,41,138.0
301860,28.11,3,115.0
301861,9.412,41,103.5
301862,0.0,41,-999999.0
301863,4.464,41,103.5
301864,0.0,41,207.0
301865,0.0,4,230.0
301866,0.0,3,230.0
301867,22.709,41,69.0
301868,2.19,41,64.4
301869,12.764,41,69.0
301870,0.0,41,184.0
301871,31.298,3,69.0
301872,1.0,41,69.0
301873,3.324,31,120.0
301874,37.966,41,103.5
301876,0.0,4,172.5
301877,33.533,4,115.0
301879,32.655,4,60.0
301880,49.748,4,66.0
301881,7.853,41,138.0
301882,5.451,41,69.0
301884,2.958,41,115.0
301887,175.433,31,69.0
301888,2.876,4,60.5
301889,22.709,41,103.5
301891,16.671,30,115.0
301892,23.285,41,103.5
301893,175.433,31,69.0
301896,50.088,4,66.0
301898,16.05,4,60.0
301899,0.0,4,-999999.0
301900,22.94,41,69.0
301901,24.836,4,115.0
301903,16.05,4,63.0
301904,0.0,31,138.0
301906,50.977,4,115.0
301907,35.737,41,103.5
301911,9.839,30,69.0
301912,17.156,41,103.5
301913,5.596,41,138.0
301914,7.905,41,103.5
301916,18.306,3,69.0
301918,50.088,4,66.0
301920,0.0,4,148.0
301921,29.817,4,115.0
301922,0.0,3,230.0
301925,8.93,41,103.5
301926,6.262,4,79.0
301927,20.422,41,103.5
301928,0.0,31,138.0
301929,0.879,41,115.0
301931,10.392,41,103.5
301933,50.977,4,87.5
301935,0.0,4,230.0
301936,17.046,4,60.0
301937,5.254,41,103.5
301938,28.483,41,115.0
301939,8.068,30,115.0
301942,0.0,41,207.0
301943,30.288,41,75.9
301944,55.544,4,79.0
301945,58.063,4,66.0
301947,12.764,41,69.0
301948,12.764,41,69.0
301950,9.004,41,69.0
301951,11.324,41,103.5
301952,4.594,41,69.0
301953,0.0,31,138.0
301954,25.114,4,66.0
301955,57.302,3,230.0
301956,0.0,41,179.4
301957,31.298,3,69.0
301958,9.341,4,66.0
301959,25.547,30,115.0
301961,12.764,41,69.0
301962,25.114,4,115.0
301963,49.748,4,66.0
301965,31.298,3,69.0
301967,2.19,41,92.0
301970,2.14,30,92.0
301971,5.84,41,103.5
301972,29.817,4,115.0
301974,0.0,3,149.5
301976,9.843,41,103.5
301977,30.288,41,103.5
301978,34.87,4,79.0
301980,1.065,41,69.0
301981,37.966,41,103.5
301982,50.977,4,115.0
301984,30.288,41,103.5
301986,8.862,30,115.0
301987,30.288,41,75.9
301988,25.114,4,49.5
301989,54.211,41,103.5
301990,54.211,41,75.9
301994,9.341,4,115.0
301996,58.063,4,66.0
301997,25.114,4,90.5
301998,9.825,41,103.5
301999,34.87,4,66.0
302000,9.341,4,115.0
302002,37.966,41,103.5
302003,6.055,30,92.0
302004,16.616,30,115.0
302005,6.262,4,79.0
302006,55.544,4,69.0
302007,0.0,31,184.0
302009,49.748,4,66.0
302012,2.866,41,69.0
302013,1.113,41,103.5
302014,10.866,4,63.0
302015,14.877,4,115.0
302016,4.167,41,69.0
302017,0.0,3,230.0
302020,53.043,41,103.5
302021,9.341,4,115.0
302022,15.817,41,103.5
302023,35.737,41,103.5
302025,7.905,41,69.0
302026,50.456,4,115.0
302028,57.579,41,103.5
302029,2.86,41,92.0
302031,33.533,4,60.0
302032,0.0,4,172.5
302033,0.0,41,138.0
302034,0.0,41,138.0
302035,0.0,4,283.0
302037,58.063,4,66.0
302038,43.496,3,69.0
302039,10.458,41,92.0
302040,2.86,41,92.0
302042,0.0,41,138.0
302043,0.0,41,138.0
302044,21.51,4,115.0
302045,28.483,41,115.0
302047,14.86,4,69.0
302048,9.825,41,103.5
302049,5.631,41,149.5
302050,9.825,41,103.5
302051,37.966,41,103.5
302052,25.114,4,34.0
302054,25.114,4,66.0
302055,25.114,4,74.0
302056,0.0,4,148.0
302058,30.288,41,103.5
302060,49.748,4,66.0
302061,50.088,4,67.5
302062,30.288,41,103.5
302063,16.616,30,115.0
302064,55.544,4,69.0
302065,55.544,4,69.0
302066,1.892,41,69.0
302069,10.866,4,63.0
302070,0.0,31,258.5
302071,34.837,41,103.5
302072,0.0,4,230.0
302074,8.213,41,103.5
302075,0.0,4,172.5
302076,34.87,4,79.0
302077,30.288,41,103.5
302078,58.063,4,66.0
302079,21.51,4,115.0
302080,57.579,41,75.9
302081,10.392,41,103.5
302084,28.483,41,69.0
302085,8.93,41,103.5
302087,0.0,4,230.0
302088,5.596,41,69.0
302090,14.86,4,69.0
302091,37.966,41,103.5
302093,50.088,4,66.0
302094,34.87,4,115.0
302095,29.817,4,115.0
302096,30.288,41,103.5
302099,0.0,41,149.5
302100,25.114,4,115.0
302101,9.825,41,69.0
302104,11.021,41,75.9
302105,16.05,4,63.0
302106,10.866,4,63.0
302107,20.422,41,69.0
302108,0.0,4,145.0
302109,6.86,41,69.0
302110,8.527,4,69.0
302111,2.259,41,69.0
302115,10.458,41,115.0
302116,6.648,41,103.5
302118,55.449,41,103.5
302119,0.0,4,145.0
302120,2.14,30,69.0
302121,10.338,41,69.0
302122,18.995,4,115.0
302123,25.114,4,66.0
302124,25.114,4,66.0
302125,85.469,41,103.5
302126,24.836,4,87.5
302127,32.655,4,60.0
302128,54.211,41,103.5
302131,31.298,3,69.0
302132,0.0,41,138.0
302133,15.597,4,63.0
302134,10.866,4,63.0
302135,50.977,4,115.0
302136,10.997,41,103.5
302137,6.39,41,69.0
302139,39.904,41,69.0
302140,31.298,3,69.0
302141,20.259,4,115.0
302142,10.866,4,60.0
302143,5.593,41,103.5
302144,1.439,30,230.0
302147,0.0,41,149.5
302148,23.942,4,63.0
302150,0.0,41,138.0
302151,30.288,41,102.5
302153,1.113,41,69.0
302154,0.0,41,207.0
302155,2.077,30,92.0
302158,9.341,4,115.0
302159,0.0,3,230.0
302160,1.23,41,115.0
302162,20.488,30,92.0
302163,28.483,41,69.0
302164,58.063,4,90.5
302165,0.0,41,138.0
302166,4.688,4,60.0
302167,0.0,41,149.5
302168,31.298,3,69.0
302170,0.0,4,172.5
302171,58.063,4,66.0
302172,91.631,41,103.5
302173,147.478,3,115.0
302174,13.425,41,103.5
302175,31.298,3,69.0
302176,6.055,30,115.0
302177,3.328,41,103.5
302180,20.588,41,103.5
302181,55.544,4,69.0
302182,25.757,4,63.0
302183,37.966,41,103.5
302185,15.597,4,63.0
302186,15.597,4,87.5
302187,0.0,4,148.0
302190,34.87,4,66.0
302191,0.0,3,230.0
302192,6.055,30,115.0
302193,11.326,41,103.5
302195,0.467,31,120.0
302196,34.837,41,103.5
302197,18.762,41,207.0
302198,19.734,4,115.0
302199,10.866,4,63.0
302200,53.043,41,103.5
302201,7.905,41,103.5
302202,0.0,30,121.9
302204,6.39,41,69.0
302208,9.341,4,68.0
302209,55.449,41,103.5
302210,17.931,41,103.5
302211,4.298,30,92.0
302213,39.904,41,75.9
302215,0.0,4,-999999.0
302216,0.0,41,207.0
302217,21.51,4,63.0
302218,0.0,41,207.0
302219,0.0,41,192.5
302221,31.298,3,69.0
302222,0.0,3,500.0
302223,8.527,4,60.0
302224,20.951,41,69.0
302225,17.156,41,103.5
302226,8.017,41,103.5
302228,12.133,30,115.0
302229,9.341,4,66.0
302230,0.0,41,207.0
302231,7.853,41,103.5
302233,58.063,4,67.5
302234,0.0,4,230.0
302235,0.0,4,172.5
302236,13.469,41,103.5
302237,49.748,4,66.0
302238,4.316,41,103.5
302239,58.063,4,67.5
302240,15.597,4,115.0
302241,31.298,3,69.0
302242,5.631,41,92.0
302246,50.977,4,60.0
302247,37.966,41,69.0
302248,75.802,4,115.0
302249,0.0,41,179.4
302251,9.897,41,103.5
302252,55.544,4,69.0
302256,54.211,41,75.9
302257,0.0,4,145.0
302259,55.544,4,69.0
302262,8.862,30,115.0
302263,17.931,41,103.5
302264,22.709,41,103.5
302265,25.757,4,60.0
302266,0.0,3,230.0
302267,21.51,4,66.0
302268,0.0,31,138.0
302269,1.674,41,69.0
302272,9.341,4,66.0
302273,10.866,4,63.0
302274,1.476,41,207.0
302275,24.144,41,103.5
302276,0.0,41,138.0
302278,37.966,41,69.0
302279,1.104,41,179.4
302280,12.992,41,103.5
302281,1.476,41,138.0
302282,0.0,31,-999999.0
302284,10.446,41,103.5
302285,0.488,41,191.66666666666666
302286,20.951,41,103.5
302288,14.86,4,69.0
302290,6.035,4,115.0
302294,12.764,41,92.0
302295,0.0,41,207.0
302296,13.892,41,103.5
302297,58.063,4,66.0
302298,37.966,41,103.5
302299,0.0,3,241.5
302302,24.144,41,69.0
302304,19.734,4,92.0
302305,0.0,41,138.0
302306,49.748,4,66.0
302307,55.544,4,69.0
302308,0.0,4,230.0
302309,9.269,30,69.0
302310,25.114,4,49.5
302311,6.262,4,79.0
302312,31.298,3,69.0
302313,25.114,4,49.5
302314,6.035,4,115.0
302316,21.51,4,63.0
302317,16.616,30,115.0
302319,0.0,41,207.0
302321,22.709,41,69.0
302322,20.422,41,103.5
302323,5.947,41,103.5
302325,17.156,41,103.5
302326,0.0,3,230.0
302327,4.919,41,69.0
302328,34.87,4,115.0
302329,33.362,4,68.0
302330,11.326,41,69.0
302331,0.0,4,149.5
302332,10.444,4,60.0
302333,0.0,4,172.5
302334,54.211,41,103.5
302337,16.05,4,115.0
302339,31.298,3,69.0
302340,0.0,41,138.0
302341,24.836,4,68.0
302342,0.0,41,149.5
302344,0.0,4,230.0
302345,41.214,41,69.0
302347,2.237,41,75.9
302348,25.114,4,66.0
302349,31.298,3,69.0
302351,16.473,41,103.5
302353,13.425,41,69.0
302354,16.616,30,115.0
302356,0.0,31,138.0
302357,0.0,41,207.0
302358,18.762,41,103.5
302359,3.794,41,69.0
302360,0.0,41,207.0
302361,0.0,4,145.0
302362,20.226,4,87.5
302364,0.0,41,345.0
302365,24.144,41,103.5
302366,5.23,41,115.0
302368,1.489,41,69.0
302369,0.0,3,284.5
302370,4.37,41,103.5
302371,31.298,3,69.0
302373,12.764,41,92.0
302374,30.288,41,103.5
302375,2.224,41,103.5
302376,58.063,4,66.0
302377,37.966,41,103.5
302379,37.966,41,103.5
302380,0.0,41,138.0
302381,58.063,4,66.0
302383,10.458,41,92.0
302386,10.444,4,63.0
302387,0.0,3,-999999.0
302388,34.87,4,66.0
302389,0.0,3,149.5
302390,18.306,3,69.0
302392,0.0,3,230.0
302393,0.0,41,138.0
302394,10.866,4,63.0
302397,58.063,4,66.0
302400,22.709,41,103.5
302401,58.063,4,66.0
